Animal name,Path,ID
ASIAN DOLLARD BIRD,/home/u668954/Bird_classifier/test/ASIAN DOLLARD BIRD/4.jpg,37
ASIAN DOLLARD BIRD,/home/u668954/Bird_classifier/test/ASIAN DOLLARD BIRD/5.jpg,37
AUCKLAND SHAQ,/home/u668954/Bird_classifier/test/AUCKLAND SHAQ/1.jpg,38
AUCKLAND SHAQ,/home/u668954/Bird_classifier/test/AUCKLAND SHAQ/2.jpg,38
AUCKLAND SHAQ,/home/u668954/Bird_classifier/test/AUCKLAND SHAQ/3.jpg,38
AUCKLAND SHAQ,/home/u668954/Bird_classifier/test/AUCKLAND SHAQ/4.jpg,38
AUCKLAND SHAQ,/home/u668954/Bird_classifier/test/AUCKLAND SHAQ/5.jpg,38
AUSTRAL CANASTERO,/home/u668954/Bird_classifier/test/AUSTRAL CANASTERO/1.jpg,39
AUSTRAL CANASTERO,/home/u668954/Bird_classifier/test/AUSTRAL CANASTERO/2.jpg,39
AUSTRAL CANASTERO,/home/u668954/Bird_classifier/test/AUSTRAL CANASTERO/3.jpg,39
AUSTRAL CANASTERO,/home/u668954/Bird_classifier/test/AUSTRAL CANASTERO/4.jpg,39
AUSTRAL CANASTERO,/home/u668954/Bird_classifier/test/AUSTRAL CANASTERO/5.jpg,39
AUSTRALASIAN FIGBIRD,/home/u668954/Bird_classifier/test/AUSTRALASIAN FIGBIRD/1.jpg,40
AUSTRALASIAN FIGBIRD,/home/u668954/Bird_classifier/test/AUSTRALASIAN FIGBIRD/2.jpg,40
AUSTRALASIAN FIGBIRD,/home/u668954/Bird_classifier/test/AUSTRALASIAN FIGBIRD/3.jpg,40
AUSTRALASIAN FIGBIRD,/home/u668954/Bird_classifier/test/AUSTRALASIAN FIGBIRD/4.jpg,40
AUSTRALASIAN FIGBIRD,/home/u668954/Bird_classifier/test/AUSTRALASIAN FIGBIRD/5.jpg,40
AVADAVAT,/home/u668954/Bird_classifier/test/AVADAVAT/1.jpg,41
AVADAVAT,/home/u668954/Bird_classifier/test/AVADAVAT/2.jpg,41
AVADAVAT,/home/u668954/Bird_classifier/test/AVADAVAT/3.jpg,41
AVADAVAT,/home/u668954/Bird_classifier/test/AVADAVAT/4.jpg,41
AVADAVAT,/home/u668954/Bird_classifier/test/AVADAVAT/5.jpg,41
AZARAS SPINETAIL,/home/u668954/Bird_classifier/test/AZARAS SPINETAIL/1.jpg,42
AZARAS SPINETAIL,/home/u668954/Bird_classifier/test/AZARAS SPINETAIL/2.jpg,42
AZARAS SPINETAIL,/home/u668954/Bird_classifier/test/AZARAS SPINETAIL/3.jpg,42
AZARAS SPINETAIL,/home/u668954/Bird_classifier/test/AZARAS SPINETAIL/4.jpg,42
AZARAS SPINETAIL,/home/u668954/Bird_classifier/test/AZARAS SPINETAIL/5.jpg,42
AZURE BREASTED PITTA,/home/u668954/Bird_classifier/test/AZURE BREASTED PITTA/1.jpg,43
AZURE BREASTED PITTA,/home/u668954/Bird_classifier/test/AZURE BREASTED PITTA/2.jpg,43
AZURE BREASTED PITTA,/home/u668954/Bird_classifier/test/AZURE BREASTED PITTA/3.jpg,43
AZURE BREASTED PITTA,/home/u668954/Bird_classifier/test/AZURE BREASTED PITTA/4.jpg,43
AZURE BREASTED PITTA,/home/u668954/Bird_classifier/test/AZURE BREASTED PITTA/5.jpg,43
AZURE JAY,/home/u668954/Bird_classifier/test/AZURE JAY/1.jpg,44
AZURE JAY,/home/u668954/Bird_classifier/test/AZURE JAY/2.jpg,44
AZURE JAY,/home/u668954/Bird_classifier/test/AZURE JAY/3.jpg,44
AZURE JAY,/home/u668954/Bird_classifier/test/AZURE JAY/4.jpg,44
AZURE JAY,/home/u668954/Bird_classifier/test/AZURE JAY/5.jpg,44
AZURE TANAGER,/home/u668954/Bird_classifier/test/AZURE TANAGER/1.jpg,45
AZURE TANAGER,/home/u668954/Bird_classifier/test/AZURE TANAGER/2.jpg,45
AZURE TANAGER,/home/u668954/Bird_classifier/test/AZURE TANAGER/3.jpg,45
AZURE TANAGER,/home/u668954/Bird_classifier/test/AZURE TANAGER/4.jpg,45
AZURE TANAGER,/home/u668954/Bird_classifier/test/AZURE TANAGER/5.jpg,45
AZURE TIT,/home/u668954/Bird_classifier/test/AZURE TIT/1.jpg,46
AZURE TIT,/home/u668954/Bird_classifier/test/AZURE TIT/2.jpg,46
AZURE TIT,/home/u668954/Bird_classifier/test/AZURE TIT/3.jpg,46
AZURE TIT,/home/u668954/Bird_classifier/test/AZURE TIT/4.jpg,46
AZURE TIT,/home/u668954/Bird_classifier/test/AZURE TIT/5.jpg,46
BAIKAL TEAL,/home/u668954/Bird_classifier/test/BAIKAL TEAL/1.jpg,47
BAIKAL TEAL,/home/u668954/Bird_classifier/test/BAIKAL TEAL/2.jpg,47
BAIKAL TEAL,/home/u668954/Bird_classifier/test/BAIKAL TEAL/3.jpg,47
BAIKAL TEAL,/home/u668954/Bird_classifier/test/BAIKAL TEAL/4.jpg,47
BAIKAL TEAL,/home/u668954/Bird_classifier/test/BAIKAL TEAL/5.jpg,47
BALD EAGLE,/home/u668954/Bird_classifier/test/BALD EAGLE/1.jpg,48
BALD EAGLE,/home/u668954/Bird_classifier/test/BALD EAGLE/2.jpg,48
BALD EAGLE,/home/u668954/Bird_classifier/test/BALD EAGLE/3.jpg,48
BALD EAGLE,/home/u668954/Bird_classifier/test/BALD EAGLE/4.jpg,48
BALD EAGLE,/home/u668954/Bird_classifier/test/BALD EAGLE/5.jpg,48
BALD IBIS,/home/u668954/Bird_classifier/test/BALD IBIS/1.jpg,49
BALD IBIS,/home/u668954/Bird_classifier/test/BALD IBIS/2.jpg,49
BALD IBIS,/home/u668954/Bird_classifier/test/BALD IBIS/3.jpg,49
BALD IBIS,/home/u668954/Bird_classifier/test/BALD IBIS/4.jpg,49
BALD IBIS,/home/u668954/Bird_classifier/test/BALD IBIS/5.jpg,49
BALI STARLING,/home/u668954/Bird_classifier/test/BALI STARLING/1.jpg,50
BALI STARLING,/home/u668954/Bird_classifier/test/BALI STARLING/2.jpg,50
BALI STARLING,/home/u668954/Bird_classifier/test/BALI STARLING/3.jpg,50
BALI STARLING,/home/u668954/Bird_classifier/test/BALI STARLING/4.jpg,50
BALI STARLING,/home/u668954/Bird_classifier/test/BALI STARLING/5.jpg,50
BALTIMORE ORIOLE,/home/u668954/Bird_classifier/test/BALTIMORE ORIOLE/1.jpg,51
BALTIMORE ORIOLE,/home/u668954/Bird_classifier/test/BALTIMORE ORIOLE/2.jpg,51
BALTIMORE ORIOLE,/home/u668954/Bird_classifier/test/BALTIMORE ORIOLE/3.jpg,51
BALTIMORE ORIOLE,/home/u668954/Bird_classifier/test/BALTIMORE ORIOLE/4.jpg,51
BALTIMORE ORIOLE,/home/u668954/Bird_classifier/test/BALTIMORE ORIOLE/5.jpg,51
BANANAQUIT,/home/u668954/Bird_classifier/test/BANANAQUIT/1.jpg,52
BANANAQUIT,/home/u668954/Bird_classifier/test/BANANAQUIT/2.jpg,52
BANANAQUIT,/home/u668954/Bird_classifier/test/BANANAQUIT/3.jpg,52
BANANAQUIT,/home/u668954/Bird_classifier/test/BANANAQUIT/4.jpg,52
BANANAQUIT,/home/u668954/Bird_classifier/test/BANANAQUIT/5.jpg,52
BAND TAILED GUAN,/home/u668954/Bird_classifier/test/BAND TAILED GUAN/1.jpg,53
BAND TAILED GUAN,/home/u668954/Bird_classifier/test/BAND TAILED GUAN/2.jpg,53
BAND TAILED GUAN,/home/u668954/Bird_classifier/test/BAND TAILED GUAN/3.jpg,53
BAND TAILED GUAN,/home/u668954/Bird_classifier/test/BAND TAILED GUAN/4.jpg,53
BAND TAILED GUAN,/home/u668954/Bird_classifier/test/BAND TAILED GUAN/5.jpg,53
BANDED BROADBILL,/home/u668954/Bird_classifier/test/BANDED BROADBILL/1.jpg,54
BANDED BROADBILL,/home/u668954/Bird_classifier/test/BANDED BROADBILL/2.jpg,54
BANDED BROADBILL,/home/u668954/Bird_classifier/test/BANDED BROADBILL/3.jpg,54
BANDED BROADBILL,/home/u668954/Bird_classifier/test/BANDED BROADBILL/4.jpg,54
BANDED BROADBILL,/home/u668954/Bird_classifier/test/BANDED BROADBILL/5.jpg,54
BANDED PITA,/home/u668954/Bird_classifier/test/BANDED PITA/1.jpg,55
BANDED PITA,/home/u668954/Bird_classifier/test/BANDED PITA/2.jpg,55
BANDED PITA,/home/u668954/Bird_classifier/test/BANDED PITA/3.jpg,55
BANDED PITA,/home/u668954/Bird_classifier/test/BANDED PITA/4.jpg,55
BANDED PITA,/home/u668954/Bird_classifier/test/BANDED PITA/5.jpg,55
